filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
jre11692500_1052.wav,0.44859778881073,0.02892792411148548,2080.8474478129106,2008.8828379632012,3923.6287434895835,0.11574074074074074,-341.31842041015625,113.18150329589844,-7.962463855743408,27.957754135131836,1.5038306713104248,-2.926393747329712,-10.552152633666992,-4.599589824676514,-8.57798957824707,5.649771213531494,-7.322911739349365,2.2512056827545166,-7.436673164367676,1.0160998106002808,-7.232156753540039,0.5934976935386658,-3.0611348152160645,-5.0361328125,-5.082611083984375,2.81441593170166,onlyelon
jre11692500_1110.wav,0.46523886919021606,0.035018712282180786,2029.4413215769387,2164.512972534057,4094.6980794270835,0.09340639467592593,-342.8534851074219,117.61643981933594,-6.780078411102295,21.016361236572266,15.06576919555664,-0.4787929356098175,-7.096755504608154,-3.8617746829986572,-8.815498352050781,-7.87752628326416,-4.240869998931885,0.8753783702850342,-10.107781410217285,2.5557963848114014,-4.323262691497803,1.6071076393127441,-2.9058544635772705,-3.3681108951568604,-4.217306613922119,2.550135612487793,onlyelon
jre11692500_1221.wav,0.4170629382133484,0.04344743862748146,2137.432812567069,2008.8028009447805,4020.0297037760415,0.11590350115740741,-314.8511047363281,110.58539581298828,-1.9475759267807007,28.60818099975586,11.526250839233398,-2.566305160522461,-12.367751121520996,-15.659804344177246,-17.567873001098633,-2.4239444732666016,-8.786192893981934,-3.9186487197875977,-11.109963417053223,2.9697537422180176,-9.859650611877441,0.6817307472229004,-4.884421348571777,-2.3327481746673584,-10.898900985717773,0.9428173899650574,onlyelon
jre11692500_1222.wav,0.4016517400741577,0.03049289435148239,2167.646775224629,2249.2522543328423,4535.231526692708,0.10192418981481481,-357.3335876464844,111.40238952636719,1.8894445896148682,25.22414779663086,4.412905693054199,1.4352058172225952,-2.84810209274292,-5.401670455932617,-11.94527530670166,-4.542143821716309,-5.535106182098389,0.45539072155952454,-9.179242134094238,-0.060869429260492325,-7.211215972900391,3.8885385990142822,-5.885220527648926,-5.875665187835693,-7.047945976257324,0.7932561039924622,onlyelon
jre11692500_1227.wav,0.4368058741092682,0.040386367589235306,2225.9854770383085,2085.5074765257073,4340.635172526042,0.11802390769675926,-327.0777893066406,101.79014587402344,-4.118165969848633,41.57453155517578,15.314806938171387,-6.789486408233643,-2.413112163543701,-13.316076278686523,-13.727338790893555,-5.057462215423584,-7.076989650726318,-1.5720930099487305,-10.279473304748535,-0.11427389085292816,-7.235304832458496,2.878800392150879,-6.320262432098389,-4.28331995010376,-4.310354709625244,2.0354669094085693,onlyelon
jre11692500_1246.wav,0.4951925277709961,0.027786817401647568,2091.609983312377,2296.134048381574,4295.774332682292,0.10148564091435185,-357.7070007324219,111.97173309326172,-3.9185354709625244,20.58661651611328,13.529285430908203,2.1260359287261963,-3.385963201522827,-3.694950819015503,-7.760890960693359,-1.7955739498138428,-4.6466450691223145,2.1022400856018066,-7.033985137939453,4.769907474517822,-8.890732765197754,-0.177597314119339,-4.535304546356201,-2.456027030944824,-8.401167869567871,1.8648571968078613,onlyelon
jre11692500_1249.wav,0.43413931131362915,0.048976149410009384,1996.4595079832002,2063.54948712365,3737.7054850260415,0.09955512152777778,-269.637939453125,114.62647247314453,-11.221043586730957,24.470481872558594,20.173337936401367,0.8175458312034607,-9.519227981567383,-10.817646026611328,-15.35299301147461,0.6167824268341064,-4.301403522491455,-4.620719909667969,-8.227853775024414,0.4870619475841522,-8.31334114074707,2.0516979694366455,-4.553646087646484,0.28608438372612,-9.348773002624512,1.8786553144454956,onlyelon
jre11692500_1496.wav,0.4284267723560333,0.05385119467973709,2087.570659159718,1999.480481226192,3940.875244140625,0.1170337818287037,-315.3678283691406,115.184326171875,-20.76982879638672,16.855409622192383,12.209029197692871,-11.861087799072266,-8.378328323364258,-3.1320858001708984,-17.521467208862305,-6.331991195678711,-7.0114665031433105,-1.3073961734771729,-3.622917652130127,0.6611873507499695,-8.410273551940918,0.4632607698440552,-2.376274585723877,-7.204105377197266,-3.7812037467956543,0.2545316219329834,onlyelon
jre11692500_153.wav,0.4441794455051422,0.02020854502916336,2295.1623037649456,2191.173017873935,4408.3251953125,0.11531123408564815,-372.2092590332031,105.30411529541016,-9.717084884643555,22.892545700073242,15.084126472473145,-2.1100265979766846,-6.590575695037842,-4.5167717933654785,-17.603967666625977,-0.5082724094390869,0.13634754717350006,0.7355605363845825,-9.483772277832031,2.559154748916626,-5.500430107116699,-1.1806672811508179,-4.8479790687561035,-1.434882402420044,-7.372751235961914,2.420964002609253,onlyelon
jre11692500_1555.wav,0.4434310495853424,0.03857875242829323,2323.297517258498,2278.9120883427945,4790.838623046875,0.11252622251157407,-348.0197448730469,101.90667724609375,-11.236335754394531,30.939939498901367,13.174739837646484,-4.5210490226745605,-6.198281288146973,-11.595788955688477,-11.503571510314941,-1.1980493068695068,-4.798929691314697,-2.708786964416504,-7.331180572509766,0.8937176465988159,-7.705798149108887,0.9121753573417664,-3.8805737495422363,-2.5467169284820557,-2.165815830230713,-1.5938464403152466,onlyelon
