filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
jre11692500_0.wav,0.4905748665332794,0.025069253519177437,2171.913548927568,2139.8857219991746,4431.553141276042,0.10127766927083333,-380.53302001953125,112.69464111328125,-31.79684829711914,1.7805448770523071,-1.5157536268234253,-2.44033145904541,1.871956467628479,-0.206698477268219,-9.557781219482422,2.622060537338257,10.122001647949219,-1.2192145586013794,-5.020499229431152,-8.17624282836914,-6.0346455574035645,5.1411004066467285,-4.364628314971924,-1.7837904691696167,-1.6519148349761963,-2.5346155166625977,jre11692500_
jre11692500_1.wav,0.44157806038856506,0.031176341697573662,2452.753354588837,2400.3180181582,5115.33203125,0.12614384403935186,-353.4823913574219,92.48539733886719,-3.3116674423217773,21.250516891479492,2.6864864826202393,3.239572286605835,-3.7392823696136475,-2.3520772457122803,-5.248287200927734,-6.51344633102417,-3.8281052112579346,-2.3638391494750977,-5.873488426208496,2.105093479156494,-7.501835346221924,2.2082784175872803,-3.9062204360961914,-3.250790596008301,-2.498703956604004,0.9304580688476562,jre11692500_
jre11692500_10.wav,0.3911193609237671,0.04902444779872894,2102.8944992445317,2018.7430442228172,3995.1070149739585,0.10658546730324074,-298.1124572753906,105.58126831054688,-1.9113372564315796,38.33287048339844,19.515424728393555,0.7177925705909729,-6.775963306427002,2.004842519760132,-6.740179061889648,-9.310667991638184,-2.1365201473236084,-4.300784587860107,-13.941047668457031,0.7972378134727478,-8.774372100830078,-1.2131716012954712,-6.336737155914307,-4.957156181335449,-6.5764946937561035,-1.6735289096832275,jre11692500_
jre11692500_100.wav,0.4288656413555145,0.04540235176682472,2333.9848097620775,2293.2006293188488,4721.254475911458,0.12213812934027778,-320.2619934082031,90.47335815429688,-6.332556247711182,19.515079498291016,15.362201690673828,0.7393680214881897,-4.407533645629883,-5.085312843322754,-14.562348365783691,-5.422759056091309,-5.643832683563232,0.18282300233840942,-5.851744651794434,1.892823338508606,-8.513250350952148,-0.8758032321929932,-3.1569747924804688,1.1273269653320312,-8.081710815429688,-0.2239362597465515,jre11692500_
jre11692500_1000.wav,0.39258038997650146,0.07834584265947342,2117.510207674417,1985.6907408901795,4041.2638346354165,0.10602484809027778,-212.4907989501953,114.45748138427734,-15.307855606079102,31.17040252685547,-0.7563302516937256,-8.24996280670166,-6.660746097564697,-1.137473225593567,-18.74309539794922,-8.256089210510254,-6.294614315032959,1.813046932220459,-9.025506973266602,5.128048896789551,-10.878363609313965,-1.3515739440917969,-6.415202617645264,-4.8604302406311035,-8.252588272094727,-0.8683424592018127,jre11692500_
jre11692500_1001.wav,0.4698094129562378,0.03732654079794884,2239.8139268421533,2191.132913304103,4524.066162109375,0.11228660300925926,-324.96331787109375,108.21260070800781,-16.467023849487305,26.86513900756836,13.563370704650879,3.621354103088379,-5.165787220001221,-4.374843120574951,-11.606969833374023,-3.4765491485595703,-2.9785542488098145,-0.7708896994590759,-7.123727798461914,3.1429173946380615,-7.908026218414307,0.7136359810829163,-4.640324115753174,-4.185402870178223,-4.470373153686523,4.049245357513428,jre11692500_
jre11692500_1002.wav,0.3706427812576294,0.06032707169651985,2311.5974078914182,1842.2219123546386,4046.746826171875,0.1410183376736111,-244.24273681640625,101.29314422607422,-26.639497756958008,17.342655181884766,-7.722898006439209,-2.492450475692749,-11.644160270690918,0.9155563712120056,-15.615216255187988,-6.610171318054199,0.3506072461605072,-7.042977333068848,-17.5814208984375,0.2192365527153015,-15.416845321655273,-2.5276601314544678,-6.503064155578613,-7.859386920928955,-11.159443855285645,-1.3840482234954834,jre11692500_
jre11692500_1003.wav,0.3963286876678467,0.0390470065176487,2186.8894799814348,2024.4666639613142,4050.1363118489585,0.1150173611111111,-308.5570068359375,96.14895629882812,-10.553948402404785,37.81033706665039,15.559399604797363,4.983058929443359,-10.703680992126465,-2.7215158939361572,-12.349129676818848,-3.436992883682251,-7.389944553375244,-7.190629959106445,-14.266090393066406,1.8524246215820312,-8.76015853881836,-0.16099312901496887,-8.781441688537598,-3.584293842315674,-5.392335891723633,-1.7528448104858398,jre11692500_
jre11692500_1004.wav,0.3345663845539093,0.04986893758177757,1939.2286429024812,2043.3613177900047,3735.3129069010415,0.08131239149305555,-311.6815185546875,95.53438568115234,-9.830963134765625,48.357574462890625,21.73821258544922,-1.721545696258545,-7.975380897521973,4.889186859130859,-9.657148361206055,-11.392279624938965,-5.144281387329102,-6.6323018074035645,-21.34095573425293,-0.2761920392513275,-9.88962459564209,-7.471118450164795,-8.896069526672363,-5.014895439147949,-4.1363325119018555,-4.388416767120361,jre11692500_
jre11692500_1005.wav,0.36823880672454834,0.05019296705722809,2483.4900015247117,1970.5342325614988,4421.484375,0.14741572627314814,-248.51451110839844,92.48368072509766,-13.05681324005127,30.884180068969727,9.216221809387207,5.058035373687744,-11.530495643615723,-3.564495801925659,-10.206767082214355,-6.170825004577637,-8.241076469421387,1.5309033393859863,-12.133556365966797,3.9931180477142334,-10.572761535644531,0.5399883985519409,-5.840941429138184,-3.2982468605041504,-8.194433212280273,-1.0150991678237915,jre11692500_
jre11692500_1006.wav,0.34903308749198914,0.037965159863233566,1853.8127437873243,1790.2380713988332,3456.4778645833335,0.09167932581018519,-288.4141540527344,126.24629974365234,-12.794883728027344,31.0751953125,4.358376502990723,-0.28082919120788574,-6.563851356506348,1.4250810146331787,-14.059209823608398,-10.796282768249512,-2.3025574684143066,-2.478553533554077,-12.223884582519531,2.8169636726379395,-8.079397201538086,-3.5900285243988037,-8.26003360748291,-4.544590473175049,-6.480251789093018,-5.38729190826416,jre11692500_
jre11692500_1007.wav,0.3520529568195343,0.04893171787261963,2170.699733121981,1890.5091069186747,3965.5985514322915,0.12079535590277778,-289.39056396484375,98.5740737915039,-11.574970245361328,35.21520233154297,17.882143020629883,5.144087791442871,-12.726585388183594,1.232682228088379,-8.500387191772461,-8.804168701171875,-1.3575478792190552,-10.602680206298828,-19.094335556030273,1.8188554048538208,-9.331707000732422,-2.9671430587768555,-12.409453392028809,-6.876427173614502,-4.118852615356445,-3.8721508979797363,jre11692500_
